Order ID,Order Date,Product Name,Category,Region,Sales,Profit,Quantity
ORD-52624,2024-01-01,Highlighter Pack,Office Supplies,West,13.49,-1.34,1
ORD-26805,2024-01-02,Canon DSLR Camera,Technology,Central,4484.31,520.67,6
ORD-18855,2024-01-02,Wooden Bookshelf,Furniture,South,199.2,30.19,1
ORD-38873,2024-01-02,Glass Coffee Table,Furniture,West,2812.27,423.64,8
ORD-50788,2024-01-03,Samsung Galaxy Tab,Technology,Central,4213.25,549.22,9
ORD-19552,2024-01-04,Stapler Set,Office Supplies,South,100.54,21.26,8
ORD-18300,2024-01-04,Stapler Set,Office Supplies,East,154.05,37.43,8
ORD-60692,2024-01-04,Logitech Wireless Mouse,Technology,Central,311.6,104.59,10
ORD-34452,2024-01-04,Herman Miller Chair,Furniture,West,6294.3,760.59,8
ORD-72873,2024-01-06,Canon DSLR Camera,Technology,East,5290.04,1030.28,7
ORD-36013,2024-01-06,Filing Cabinet,Furniture,Central,200.01,27.19,1
ORD-53704,2024-01-06,Filing Cabinet,Furniture,Central,398.58,63.31,2
ORD-80373,2024-01-07,Highlighter Pack,Office Supplies,Central,138.48,-9.95,9
ORD-15754,2024-01-08,Leather Sofa,Furniture,West,12379.95,1832.85,10
ORD-14697,2024-01-08,Whiteboard Markers,Office Supplies,West,113.87,23.58,8
ORD-83446,2024-01-08,Stapler Set,Office Supplies,Central,79.11,22.95,6
ORD-36097,2024-01-09,Apple MacBook Pro,Technology,Central,1175.64,285.62,1
ORD-18870,2024-01-09,Sticky Notes Pack,Office Supplies,West,19.45,5.85,2
ORD-21115,2024-01-09,Herman Miller Chair,Furniture,South,1629.68,240.01,2
ORD-83140,2024-01-10,Herman Miller Chair,Furniture,Central,878.61,137.09,1
ORD-64986,2024-01-10,IKEA Standing Desk,Furniture,East,1788.47,123.58,5
ORD-20237,2024-01-11,Highlighter Pack,Office Supplies,East,144.8,46.6,9
ORD-87189,2024-01-11,Highlighter Pack,Office Supplies,West,89.33,23.61,6
ORD-77271,2024-01-12,Dell XPS 15,Technology,Central,7189.71,1549.32,8
ORD-85455,2024-01-12,Canon DSLR Camera,Technology,West,650.71,116.54,1
ORD-22561,2024-01-13,Wooden Bookshelf,Furniture,South,1079.87,138.89,5
ORD-47568,2024-01-15,A4 Paper Ream,Office Supplies,East,108.72,19.04,10
ORD-47363,2024-01-16,HP LaserJet Printer,Technology,East,354.64,62.02,1
ORD-87028,2024-01-19,Pen Set,Office Supplies,West,148.45,49.79,7
ORD-70994,2024-01-19,Binder Clips Box,Office Supplies,South,5.88,-0.56,1
ORD-15930,2024-01-20,Samsung Galaxy Tab,Technology,South,2914.6,522.02,7
ORD-81046,2024-01-22,Stapler Set,Office Supplies,South,135.13,43.17,9
ORD-77171,2024-01-22,Leather Sofa,Furniture,West,9681.04,1785.77,8
ORD-25058,2024-01-23,Sticky Notes Pack,Office Supplies,West,22.78,4.52,2
ORD-33500,2024-01-23,IKEA Standing Desk,Furniture,East,3454.41,239.27,8
ORD-98251,2024-01-24,Sony Headphones,Technology,South,1200.77,187.03,8
ORD-98188,2024-01-25,Glass Coffee Table,Furniture,East,2366.07,232.31,8
ORD-25566,2024-01-27,Leather Sofa,Furniture,East,3951.52,605.35,3
ORD-50846,2024-01-28,Leather Sofa,Furniture,South,2857.98,427.34,3
ORD-35295,2024-01-29,Apple MacBook Pro,Technology,East,11622.5,1804.24,8
ORD-56566,2024-01-29,Leather Sofa,Furniture,South,3069.66,381.58,3
ORD-83281,2024-01-29,Glass Coffee Table,Furniture,Central,724.94,114.17,3
ORD-20490,2024-01-30,Sticky Notes Pack,Office Supplies,East,26.45,9.04,2
ORD-59996,2024-01-30,Whiteboard Markers,Office Supplies,East,140.48,31.1,9
ORD-24201,2024-01-31,Binder Clips Box,Office Supplies,South,55.33,15.96,10
ORD-82684,2024-01-31,Samsung Galaxy Tab,Technology,East,4929.01,968.51,8
ORD-99262,2024-01-31,Canon DSLR Camera,Technology,South,6454.09,1060.95,10
ORD-70776,2024-01-31,Leather Sofa,Furniture,South,8924.47,1447.77,8
ORD-47767,2024-02-01,Samsung Galaxy Tab,Technology,West,4426.06,559.61,8
ORD-54921,2024-02-03,Glass Coffee Table,Furniture,South,575.95,74.25,2
ORD-11461,2024-02-04,Sticky Notes Pack,Office Supplies,South,29.99,8.48,3
ORD-27878,2024-02-04,Sony Headphones,Technology,West,1042.35,270.8,7
ORD-64505,2024-02-05,IKEA Standing Desk,Furniture,Central,3147.48,391.63,10
ORD-14901,2024-02-06,Samsung Galaxy Tab,Technology,West,1075.72,174.1,2
ORD-49748,2024-02-06,A4 Paper Ream,Office Supplies,East,49.13,10.79,6
ORD-39430,2024-02-07,Whiteboard Markers,Office Supplies,West,101.07,40.42,7
ORD-23294,2024-02-08,Leather Sofa,Furniture,Central,6990.99,1281.37,6
ORD-38922,2024-02-09,Canon DSLR Camera,Technology,Central,2737.42,401.8,4
ORD-30677,2024-02-10,Apple MacBook Pro,Technology,West,2892.7,557.13,2
ORD-46739,2024-02-10,Glass Coffee Table,Furniture,West,1698.91,273.89,6
ORD-86415,2024-02-11,Glass Coffee Table,Furniture,West,286.29,28.18,1
ORD-83815,2024-02-12,Glass Coffee Table,Furniture,South,2080.77,310.34,8
ORD-82443,2024-02-12,Highlighter Pack,Office Supplies,East,32.05,7.4,2
ORD-26401,2024-02-13,Samsung Galaxy Tab,Technology,East,4730.52,570.23,9
ORD-90863,2024-02-13,SanDisk SSD 1TB,Technology,South,612.79,129.27,8
ORD-54092,2024-02-16,Leather Sofa,Furniture,West,8998.15,1221.12,8
ORD-18869,2024-02-16,Samsung Galaxy Tab,Technology,South,2609.14,334.66,6
ORD-98777,2024-02-16,Whiteboard Markers,Office Supplies,West,54.54,16.39,4
ORD-52000,2024-02-16,Apple MacBook Pro,Technology,South,9870.4,1400.93,8
ORD-99383,2024-02-16,Apple MacBook Pro,Technology,West,13095.0,1999.01,9
ORD-32345,2024-02-16,Herman Miller Chair,Furniture,Central,5903.75,719.58,8
ORD-57002,2024-02-17,Glass Coffee Table,Furniture,Central,771.57,148.53,3
ORD-84683,2024-02-17,Canon DSLR Camera,Technology,South,2393.55,425.99,4
ORD-21232,2024-02-18,Leather Sofa,Furniture,West,12107.97,2107.29,10
ORD-76655,2024-02-19,Filing Cabinet,Furniture,Central,656.43,61.34,4
ORD-51012,2024-02-19,Leather Sofa,Furniture,East,11922.62,2009.54,10
ORD-22759,2024-02-19,Wooden Bookshelf,Furniture,East,1681.69,232.31,6
ORD-78742,2024-02-20,Sticky Notes Pack,Office Supplies,Central,10.89,2.25,1
ORD-95710,2024-02-21,Stapler Set,Office Supplies,South,82.95,29.01,7
ORD-95166,2024-02-21,Herman Miller Chair,Furniture,South,3939.26,597.44,5
ORD-13239,2024-02-23,Leather Sofa,Furniture,South,4699.87,951.1,5
ORD-91226,2024-02-23,Binder Clips Box,Office Supplies,West,23.04,5.82,3
ORD-63219,2024-02-23,Filing Cabinet,Furniture,Central,1090.5,128.23,6
ORD-65481,2024-02-25,Logitech Wireless Mouse,Technology,Central,153.76,46.51,4
ORD-65448,2024-02-25,A4 Paper Ream,Office Supplies,Central,64.14,14.68,7
ORD-90658,2024-02-26,Dell XPS 15,Technology,East,5028.26,827.39,5
ORD-74927,2024-02-26,Apple MacBook Pro,Technology,South,10390.0,1630.37,10
ORD-49375,2024-02-26,Samsung Galaxy Tab,Technology,South,4432.33,762.04,10
ORD-96386,2024-02-27,HP LaserJet Printer,Technology,Central,2602.05,412.11,8
ORD-64875,2024-02-27,SanDisk SSD 1TB,Technology,South,717.04,144.82,9
ORD-24733,2024-02-27,Logitech Wireless Mouse,Technology,South,137.2,29.92,4
ORD-25083,2024-02-28,A4 Paper Ream,Office Supplies,Central,62.45,18.34,9
ORD-29484,2024-02-28,Binder Clips Box,Office Supplies,West,57.12,14.32,8
ORD-69301,2024-02-29,HP LaserJet Printer,Technology,West,1824.46,348.19,6
ORD-47173,2024-02-29,Highlighter Pack,Office Supplies,South,51.42,13.92,4
ORD-34832,2024-02-29,Dell XPS 15,Technology,West,8048.4,1152.7,9
ORD-65386,2024-03-02,Sony Headphones,Technology,South,514.08,77.65,4
ORD-34685,2024-03-02,SanDisk SSD 1TB,Technology,East,914.9,159.06,9
ORD-59444,2024-03-03,Binder Clips Box,Office Supplies,East,72.9,22.6,9
ORD-84498,2024-03-03,Logitech Wireless Mouse,Technology,South,100.33,33.11,3
ORD-41340,2024-03-04,Glass Coffee Table,Furniture,Central,255.78,49.22,1
ORD-64600,2024-03-04,Highlighter Pack,Office Supplies,South,13.04,3.82,1
ORD-98862,2024-03-05,Leather Sofa,Furniture,East,2368.2,472.08,2
ORD-90125,2024-03-06,Glass Coffee Table,Furniture,South,2463.46,242.89,10
ORD-70591,2024-03-06,SanDisk SSD 1TB,Technology,East,390.44,88.77,4
ORD-41142,2024-03-07,Herman Miller Chair,Furniture,West,7755.79,871.63,9
ORD-34560,2024-03-08,Leather Sofa,Furniture,West,12093.67,1420.97,10
ORD-98250,2024-03-08,Leather Sofa,Furniture,South,1041.26,164.0,1
ORD-72205,2024-03-09,Leather Sofa,Furniture,West,9248.57,1472.28,7
ORD-40924,2024-03-09,Stapler Set,Office Supplies,South,79.55,20.72,6
ORD-50549,2024-03-09,Glass Coffee Table,Furniture,West,530.28,66.63,2
ORD-64638,2024-03-10,Whiteboard Markers,Office Supplies,Central,39.66,7.96,3
ORD-32079,2024-03-11,Stapler Set,Office Supplies,West,88.17,-9.85,5
ORD-59980,2024-03-11,HP LaserJet Printer,Technology,West,2261.01,277.23,6
ORD-70438,2024-03-12,Wooden Bookshelf,Furniture,East,1421.67,176.73,5
ORD-26901,2024-03-13,HP LaserJet Printer,Technology,South,1430.26,219.7,5
ORD-16674,2024-03-13,Canon DSLR Camera,Technology,South,5223.25,1027.17,10
ORD-49203,2024-03-13,Binder Clips Box,Office Supplies,East,21.89,5.48,3
ORD-34077,2024-03-14,A4 Paper Ream,Office Supplies,Central,68.54,-4.2,10
ORD-79316,2024-03-15,Highlighter Pack,Office Supplies,West,82.4,-7.6,6
ORD-15932,2024-03-15,Binder Clips Box,Office Supplies,Central,20.4,6.67,3
ORD-43493,2024-03-15,Sony Headphones,Technology,Central,149.5,29.34,1
ORD-96105,2024-03-15,IKEA Standing Desk,Furniture,West,2367.12,283.74,6
ORD-30578,2024-03-16,Samsung Galaxy Tab,Technology,South,2794.78,586.83,8
ORD-22755,2024-03-17,Filing Cabinet,Furniture,West,2023.37,310.0,9
ORD-58915,2024-03-17,Pen Set,Office Supplies,East,73.88,23.21,3
ORD-80405,2024-03-18,Highlighter Pack,Office Supplies,West,26.46,-2.63,2
ORD-11824,2024-03-19,SanDisk SSD 1TB,Technology,South,147.22,20.99,2
ORD-97983,2024-03-19,Glass Coffee Table,Furniture,Central,1548.66,214.92,5
ORD-54433,2024-03-20,Binder Clips Box,Office Supplies,Central,43.42,9.42,7
ORD-30400,2024-03-20,Logitech Wireless Mouse,Technology,South,113.52,23.26,4
ORD-45553,2024-03-20,Wooden Bookshelf,Furniture,South,1001.87,150.99,5
ORD-63143,2024-03-20,Samsung Galaxy Tab,Technology,Central,2800.33,433.65,6
ORD-96602,2024-03-20,Samsung Galaxy Tab,Technology,Central,3570.16,641.01,7
ORD-45976,2024-03-21,Whiteboard Markers,Office Supplies,South,56.57,-3.95,5
ORD-10996,2024-03-21,Logitech Wireless Mouse,Technology,Central,225.11,56.69,7
ORD-43352,2024-03-21,Filing Cabinet,Furniture,South,148.99,23.58,1
ORD-86810,2024-03-21,Highlighter Pack,Office Supplies,South,22.03,4.61,2
ORD-15144,2024-03-21,Herman Miller Chair,Furniture,West,6834.58,716.49,9
ORD-24541,2024-03-22,Binder Clips Box,Office Supplies,West,7.81,1.92,1
ORD-65524,2024-03-22,HP LaserJet Printer,Technology,West,365.44,73.0,1
ORD-66769,2024-03-23,Dell XPS 15,Technology,West,2301.53,306.06,2
ORD-93284,2024-03-23,Wooden Bookshelf,Furniture,Central,1932.32,259.05,9
ORD-75823,2024-03-23,Stapler Set,Office Supplies,South,102.14,28.56,7
ORD-74045,2024-03-23,Sticky Notes Pack,Office Supplies,West,11.28,-0.94,1
ORD-14951,2024-03-23,Filing Cabinet,Furniture,Central,691.76,111.43,4
ORD-82358,2024-03-24,Highlighter Pack,Office Supplies,East,38.37,12.95,2
ORD-36698,2024-03-24,Sticky Notes Pack,Office Supplies,South,98.26,27.42,10
ORD-95175,2024-03-25,Wooden Bookshelf,Furniture,South,1932.24,197.26,10
ORD-74884,2024-03-25,Herman Miller Chair,Furniture,East,3689.75,486.24,4
ORD-49918,2024-03-26,Sticky Notes Pack,Office Supplies,East,42.7,13.26,4
ORD-28096,2024-03-26,Sticky Notes Pack,Office Supplies,South,51.09,14.73,5
ORD-46160,2024-03-26,Logitech Wireless Mouse,Technology,South,33.87,10.49,1
ORD-43444,2024-03-27,Dell XPS 15,Technology,Central,1665.5,281.67,2
ORD-72420,2024-03-27,Whiteboard Markers,Office Supplies,East,12.51,3.78,1
ORD-57447,2024-03-28,Pen Set,Office Supplies,South,156.51,54.9,10
ORD-53463,2024-03-29,Pen Set,Office Supplies,East,225.11,76.84,10
ORD-75779,2024-03-29,Sticky Notes Pack,Office Supplies,West,69.8,15.16,6
ORD-84588,2024-03-29,Wooden Bookshelf,Furniture,East,2607.88,380.87,10
ORD-80040,2024-03-31,Sony Headphones,Technology,Central,1600.02,415.68,10
ORD-19120,2024-03-31,Herman Miller Chair,Furniture,West,2803.34,272.83,3
ORD-82102,2024-03-31,Filing Cabinet,Furniture,Central,773.24,66.84,5
ORD-87405,2024-03-31,Binder Clips Box,Office Supplies,East,17.37,-1.67,2
ORD-93637,2024-04-01,Whiteboard Markers,Office Supplies,Central,89.74,24.28,8
ORD-15028,2024-04-01,Binder Clips Box,Office Supplies,West,32.86,-2.6,4
ORD-22560,2024-04-02,Apple MacBook Pro,Technology,South,7507.61,1612.57,7
ORD-15083,2024-04-02,Samsung Galaxy Tab,Technology,Central,1424.23,219.66,3
ORD-39607,2024-04-03,Herman Miller Chair,Furniture,South,8254.16,1080.14,10
ORD-52498,2024-04-03,A4 Paper Ream,Office Supplies,East,39.09,8.96,4
ORD-95720,2024-04-03,Wooden Bookshelf,Furniture,West,266.61,22.06,1
ORD-87101,2024-04-04,Herman Miller Chair,Furniture,South,6028.2,995.82,9
ORD-14850,2024-04-04,Stapler Set,Office Supplies,Central,68.67,-4.88,5
ORD-51697,2024-04-05,IKEA Standing Desk,Furniture,Central,995.27,88.68,3
ORD-12506,2024-04-06,Wooden Bookshelf,Furniture,West,703.55,65.2,3
ORD-75459,2024-04-08,Samsung Galaxy Tab,Technology,East,556.03,66.13,1
ORD-41890,2024-04-08,Dell XPS 15,Technology,South,3107.32,608.46,4
ORD-93904,2024-04-08,Logitech Wireless Mouse,Technology,Central,375.83,102.01,10
ORD-35859,2024-04-08,Highlighter Pack,Office Supplies,Central,92.12,29.22,6
ORD-61368,2024-04-08,Dell XPS 15,Technology,South,2958.55,348.08,4
ORD-59868,2024-04-09,Pen Set,Office Supplies,East,208.34,58.73,8
ORD-66059,2024-04-10,Binder Clips Box,Office Supplies,West,25.39,8.55,3
ORD-70161,2024-04-11,Leather Sofa,Furniture,East,7524.39,1147.68,6
ORD-74038,2024-04-12,Canon DSLR Camera,Technology,East,3395.94,565.24,4
ORD-45918,2024-04-13,Binder Clips Box,Office Supplies,East,55.75,11.87,6
ORD-18579,2024-04-13,Herman Miller Chair,Furniture,South,6525.03,1048.36,8
ORD-78809,2024-04-14,Dell XPS 15,Technology,East,8801.92,1486.04,7
ORD-48088,2024-04-14,Binder Clips Box,Office Supplies,South,53.1,12.4,8
ORD-95456,2024-04-15,Glass Coffee Table,Furniture,South,1545.13,197.45,6
ORD-65184,2024-04-16,Wooden Bookshelf,Furniture,East,497.46,62.94,2
ORD-25292,2024-04-16,Dell XPS 15,Technology,Central,5241.45,609.74,5
ORD-11967,2024-04-16,Canon DSLR Camera,Technology,West,769.71,124.53,1
ORD-13133,2024-04-19,Pen Set,Office Supplies,West,65.6,-5.77,3
ORD-57432,2024-04-19,Stapler Set,Office Supplies,West,136.1,45.17,8
ORD-38869,2024-04-20,Filing Cabinet,Furniture,East,563.66,47.87,3
ORD-56101,2024-04-20,Sony Headphones,Technology,Central,1175.17,266.96,7
ORD-51864,2024-04-20,Canon DSLR Camera,Technology,West,7221.61,1495.85,10
ORD-71213,2024-04-21,SanDisk SSD 1TB,Technology,South,494.63,131.04,7
ORD-21648,2024-04-22,Pen Set,Office Supplies,Central,195.36,47.35,10
ORD-20740,2024-04-23,Herman Miller Chair,Furniture,West,5915.67,563.34,7
ORD-44987,2024-04-24,Wooden Bookshelf,Furniture,East,934.39,149.53,4
ORD-56281,2024-04-24,Highlighter Pack,Office Supplies,West,70.61,13.76,4
ORD-28021,2024-04-24,Dell XPS 15,Technology,East,1305.82,272.99,1
ORD-60222,2024-04-25,HP LaserJet Printer,Technology,West,2610.14,368.49,8
ORD-58823,2024-04-25,Apple MacBook Pro,Technology,West,10949.0,1519.82,9
ORD-63648,2024-04-26,Sticky Notes Pack,Office Supplies,West,35.79,10.59,3
ORD-52396,2024-04-26,HP LaserJet Printer,Technology,West,2471.33,381.14,7
ORD-87296,2024-04-27,Binder Clips Box,Office Supplies,East,17.47,5.79,2
ORD-78766,2024-04-27,Samsung Galaxy Tab,Technology,South,3455.75,423.5,9
ORD-63903,2024-04-27,IKEA Standing Desk,Furniture,East,2854.97,242.89,6
ORD-17342,2024-04-27,Sticky Notes Pack,Office Supplies,South,73.31,21.16,8
ORD-58182,2024-04-28,Wooden Bookshelf,Furniture,West,429.52,63.05,2
ORD-28293,2024-04-28,Wooden Bookshelf,Furniture,West,1492.87,169.11,7
ORD-14282,2024-04-29,Filing Cabinet,Furniture,West,178.25,17.04,1
ORD-28590,2024-04-30,Whiteboard Markers,Office Supplies,East,137.23,37.95,9
ORD-23829,2024-04-30,Canon DSLR Camera,Technology,West,6937.49,873.82,9
ORD-61727,2024-05-01,Binder Clips Box,Office Supplies,South,52.99,14.83,8
ORD-74713,2024-05-01,HP LaserJet Printer,Technology,Central,574.84,73.03,2
ORD-69772,2024-05-01,Sticky Notes Pack,Office Supplies,Central,33.93,-1.93,3
ORD-74972,2024-05-01,Herman Miller Chair,Furniture,East,6259.16,843.13,7
ORD-88400,2024-05-02,Pen Set,Office Supplies,East,137.56,33.74,6
ORD-87430,2024-05-02,Apple MacBook Pro,Technology,West,2683.85,576.76,2
ORD-83044,2024-05-03,A4 Paper Ream,Office Supplies,Central,8.47,1.96,1
ORD-91016,2024-05-03,Samsung Galaxy Tab,Technology,West,4481.51,578.1,10
ORD-86507,2024-05-03,Logitech Wireless Mouse,Technology,South,55.47,10.96,2
ORD-48691,2024-05-05,HP LaserJet Printer,Technology,East,1911.91,220.35,5
ORD-70003,2024-05-06,Binder Clips Box,Office Supplies,South,27.91,8.37,4
ORD-32439,2024-05-06,Dell XPS 15,Technology,Central,8042.66,1383.06,8
ORD-42370,2024-05-06,Wooden Bookshelf,Furniture,South,1314.51,202.47,6
ORD-80190,2024-05-07,Apple MacBook Pro,Technology,Central,9512.13,2303.4,9
ORD-62691,2024-05-08,A4 Paper Ream,Office Supplies,East,78.85,16.19,9
ORD-65799,2024-05-08,Stapler Set,Office Supplies,Central,76.5,21.67,6
ORD-58799,2024-05-08,Sony Headphones,Technology,Central,569.94,133.21,4
ORD-31802,2024-05-09,Stapler Set,Office Supplies,East,133.88,49.19,7
ORD-59081,2024-05-10,Leather Sofa,Furniture,West,3212.8,679.89,3
ORD-37770,2024-05-11,Glass Coffee Table,Furniture,East,1470.89,196.53,5
ORD-78955,2024-05-12,Samsung Galaxy Tab,Technology,East,1622.55,316.11,3
ORD-74103,2024-05-12,Sony Headphones,Technology,South,256.81,41.09,2
ORD-79067,2024-05-13,Pen Set,Office Supplies,West,132.46,-13.44,7
ORD-13662,2024-05-13,Canon DSLR Camera,Technology,East,833.13,144.16,1
ORD-58265,2024-05-15,Wooden Bookshelf,Furniture,Central,383.55,61.35,2
ORD-11673,2024-05-15,Binder Clips Box,Office Supplies,Central,71.88,17.91,9
ORD-35419,2024-05-15,Herman Miller Chair,Furniture,East,5773.41,625.84,7
ORD-45369,2024-05-16,Apple MacBook Pro,Technology,West,1315.44,230.51,1
ORD-59412,2024-05-16,Whiteboard Markers,Office Supplies,West,58.07,14.44,5
ORD-59345,2024-05-17,Glass Coffee Table,Furniture,South,1436.98,164.27,5
ORD-67682,2024-05-17,Pen Set,Office Supplies,Central,85.44,21.21,5
ORD-82764,2024-05-17,Logitech Wireless Mouse,Technology,West,139.95,27.37,4
ORD-19757,2024-05-17,Highlighter Pack,Office Supplies,East,68.6,14.81,4
ORD-55158,2024-05-17,Canon DSLR Camera,Technology,East,752.83,128.72,1
ORD-75419,2024-05-19,SanDisk SSD 1TB,Technology,East,484.16,68.84,4
ORD-20345,2024-05-19,Glass Coffee Table,Furniture,South,565.11,73.47,2
ORD-58717,2024-05-19,HP LaserJet Printer,Technology,Central,336.09,67.09,1
ORD-59425,2024-05-20,SanDisk SSD 1TB,Technology,West,553.29,104.72,5
ORD-38683,2024-05-20,HP LaserJet Printer,Technology,East,748.84,115.01,2
ORD-32650,2024-05-23,Sticky Notes Pack,Office Supplies,Central,86.71,-6.32,8
ORD-60512,2024-05-24,Canon DSLR Camera,Technology,East,3421.23,628.9,4
ORD-23644,2024-05-24,Pen Set,Office Supplies,South,145.53,31.83,8
ORD-83519,2024-05-25,IKEA Standing Desk,Furniture,Central,3276.07,420.41,9
ORD-58448,2024-05-25,Whiteboard Markers,Office Supplies,Central,37.16,12.12,3
ORD-53785,2024-05-26,IKEA Standing Desk,Furniture,East,3586.4,273.37,8
ORD-72406,2024-05-26,Leather Sofa,Furniture,East,8397.91,1539.21,6
ORD-88694,2024-05-28,Highlighter Pack,Office Supplies,West,15.23,5.17,1
ORD-72573,2024-05-28,Filing Cabinet,Furniture,Central,1124.86,140.5,7
ORD-50026,2024-05-28,Leather Sofa,Furniture,Central,5689.76,1235.23,5
ORD-93380,2024-05-29,SanDisk SSD 1TB,Technology,South,418.35,65.55,6
ORD-54112,2024-05-29,Leather Sofa,Furniture,South,10513.69,1846.59,10
ORD-41697,2024-05-30,Wooden Bookshelf,Furniture,West,2759.59,325.07,10
ORD-72050,2024-05-30,SanDisk SSD 1TB,Technology,East,737.6,151.05,6
ORD-95332,2024-05-31,Wooden Bookshelf,Furniture,Central,1132.05,107.09,6
ORD-33028,2024-05-31,Herman Miller Chair,Furniture,East,6554.16,866.33,8
ORD-32365,2024-06-01,SanDisk SSD 1TB,Technology,Central,418.75,71.88,5
ORD-57109,2024-06-01,A4 Paper Ream,Office Supplies,South,63.25,-4.34,8
ORD-74493,2024-06-01,A4 Paper Ream,Office Supplies,Central,49.67,-3.48,6
ORD-38624,2024-06-02,Sticky Notes Pack,Office Supplies,West,82.38,-7.98,8
ORD-22656,2024-06-03,Dell XPS 15,Technology,East,1977.37,348.33,2
ORD-63602,2024-06-04,Pen Set,Office Supplies,South,129.44,27.64,7
ORD-86692,2024-06-05,Herman Miller Chair,Furniture,East,9558.57,1283.76,9
ORD-96960,2024-06-05,Highlighter Pack,Office Supplies,South,113.59,38.24,9
ORD-59668,2024-06-07,SanDisk SSD 1TB,Technology,West,568.5,102.62,6
ORD-79275,2024-06-07,IKEA Standing Desk,Furniture,West,992.99,112.94,3
ORD-80041,2024-06-07,Dell XPS 15,Technology,South,1955.72,356.51,2
ORD-30591,2024-06-08,Filing Cabinet,Furniture,West,1882.06,273.45,10
ORD-25202,2024-06-08,Sticky Notes Pack,Office Supplies,West,12.19,4.05,1
ORD-78610,2024-06-09,Pen Set,Office Supplies,West,213.2,55.54,10
ORD-33086,2024-06-10,Filing Cabinet,Furniture,Central,564.24,86.95,3
ORD-28997,2024-06-11,Sony Headphones,Technology,Central,158.38,23.72,1
ORD-36444,2024-06-11,IKEA Standing Desk,Furniture,South,1990.43,219.17,6
ORD-18874,2024-06-12,Wooden Bookshelf,Furniture,Central,403.05,44.54,2
ORD-65314,2024-06-12,Leather Sofa,Furniture,Central,11337.52,1593.53,9
ORD-43804,2024-06-12,Binder Clips Box,Office Supplies,South,62.66,12.85,10
ORD-62431,2024-06-13,Wooden Bookshelf,Furniture,East,1513.0,196.82,6
ORD-23875,2024-06-13,Sony Headphones,Technology,South,252.64,66.09,2
ORD-61740,2024-06-14,Whiteboard Markers,Office Supplies,West,89.09,33.46,7
ORD-11512,2024-06-14,Dell XPS 15,Technology,East,1199.51,144.9,1
ORD-93113,2024-06-14,A4 Paper Ream,Office Supplies,Central,53.23,8.52,7
ORD-34833,2024-06-15,Sticky Notes Pack,Office Supplies,East,75.33,15.62,6
ORD-67595,2024-06-15,Binder Clips Box,Office Supplies,West,7.19,1.46,1
ORD-98978,2024-06-15,Pen Set,Office Supplies,West,90.5,28.33,4
ORD-78506,2024-06-16,Sony Headphones,Technology,East,1311.44,351.28,7
ORD-66034,2024-06-17,Wooden Bookshelf,Furniture,West,530.28,86.06,2
ORD-68978,2024-06-17,SanDisk SSD 1TB,Technology,Central,351.92,48.69,4
ORD-22539,2024-06-17,Logitech Wireless Mouse,Technology,West,83.76,27.39,2
ORD-11403,2024-06-18,Pen Set,Office Supplies,East,78.06,17.91,3
ORD-23069,2024-06-20,HP LaserJet Printer,Technology,South,613.69,106.65,2
ORD-56935,2024-06-21,Apple MacBook Pro,Technology,South,3020.4,682.26,3
ORD-70513,2024-06-21,Leather Sofa,Furniture,West,8321.29,1044.32,6
ORD-33567,2024-06-21,Samsung Galaxy Tab,Technology,South,871.33,142.32,2
ORD-45728,2024-06-22,Glass Coffee Table,Furniture,South,276.76,31.24,1
ORD-69836,2024-06-22,Herman Miller Chair,Furniture,East,2736.79,436.19,3
ORD-25235,2024-06-23,A4 Paper Ream,Office Supplies,West,51.84,10.71,6
ORD-56729,2024-06-23,Herman Miller Chair,Furniture,Central,873.06,100.48,1
ORD-95979,2024-06-24,Samsung Galaxy Tab,Technology,East,3501.95,443.41,6
ORD-51059,2024-06-24,Herman Miller Chair,Furniture,West,6878.86,676.28,9
ORD-92546,2024-06-24,Glass Coffee Table,Furniture,South,772.27,136.49,3
ORD-29082,2024-06-25,Glass Coffee Table,Furniture,South,217.84,28.57,1
ORD-19632,2024-06-27,Filing Cabinet,Furniture,East,1634.33,265.59,8
ORD-53082,2024-06-27,IKEA Standing Desk,Furniture,East,1507.27,135.37,4
ORD-59840,2024-06-28,Apple MacBook Pro,Technology,East,10492.57,2238.16,7
ORD-20077,2024-06-28,Sony Headphones,Technology,South,842.42,146.26,6
ORD-64474,2024-06-28,Leather Sofa,Furniture,East,4864.09,802.5,4
ORD-16870,2024-06-28,Stapler Set,Office Supplies,East,119.79,47.4,7
ORD-90031,2024-06-28,SanDisk SSD 1TB,Technology,South,279.8,38.29,4
ORD-66657,2024-06-29,Wooden Bookshelf,Furniture,East,491.8,76.62,2
ORD-98112,2024-06-30,Stapler Set,Office Supplies,East,168.36,-14.62,9
ORD-27709,2024-06-30,Leather Sofa,Furniture,South,9053.81,1289.45,9
ORD-33091,2024-06-30,Pen Set,Office Supplies,Central,136.44,26.25,6
ORD-28331,2024-06-30,Herman Miller Chair,Furniture,South,6994.07,887.34,9
ORD-57020,2024-07-01,Logitech Wireless Mouse,Technology,Central,265.47,75.89,8
ORD-98744,2024-07-01,A4 Paper Ream,Office Supplies,South,31.17,-2.25,4
ORD-73806,2024-07-01,Highlighter Pack,Office Supplies,South,96.56,32.31,9
ORD-17292,2024-07-01,A4 Paper Ream,Office Supplies,Central,15.82,3.09,2
